ADM1_PCODE,ADM1_EN,ADM2_PCODE,ADM2_EN,ADM3_PCODE,ADM3_EN,AREA_SQKM,NUM_HOUSEHOLDS,POPULATION,POPULATION_DENSITY,Average_Household_Size
ZW18,Masvingo,ZW1802,Chiredzi,ZW180221,21,186.3600492,3099,9268,49.73168896,2.990642143
ZW18,Masvingo,ZW1802,Chiredzi,ZW180222,22,5690.964951,1629,7916,1.390976762,4.859422959
ZW18,Masvingo,ZW1802,Chiredzi,ZW180223,23,189.488761,1442,7024,37.06816152,4.871012483
ZW18,Masvingo,ZW1802,Chiredzi,ZW180224,24,1773.39671,5239,26188,14.76714142,4.998663867
ZW18,Masvingo,ZW1802,Chiredzi,ZW180225,25,42.55652297,798,3612,84.87535512,4.526315789
ZW18,Masvingo,ZW1802,Chiredzi,ZW180226,26,191.1590852,738,3620,18.93710674,4.905149051
ZW18,Masvingo,ZW1802,Chiredzi,ZW180227,27,230.3018336,2158,7097,30.81608119,3.288693234
ZW18,Masvingo,ZW1802,Chiredzi,ZW180228,28,220.3494381,4215,14285,64.82884695,3.389086595
ZW18,Masvingo,ZW1802,Chiredzi,ZW180229,29,219.5786676,1754,6974,31.76082667,3.976054732
ZW18,Masvingo,ZW1802,Chiredzi,ZW180230,30,164.1510002,2483,6474,39.43929669,2.607329843
ZW18,Masvingo,ZW1802,Chiredzi,ZW180231,31,301.96415,2661,6802,22.52585282,2.556181887
ZW18,Masvingo,ZW1802,Chiredzi,ZW180232,32,706.6364391,1647,6349,8.984818287,3.854887675
ZW18,Masvingo,ZW1803,Chivi,ZW180301,1,111.3725882,1186,5230,46.95949051,4.409780776
ZW18,Masvingo,ZW1803,Chivi,ZW180302,2,92.99191499,1415,6061,65.17770927,4.283392226
ZW18,Masvingo,ZW1803,Chivi,ZW180303,3,96.46211958,1154,5462,56.62326335,4.733102253
ZW18,Masvingo,ZW1803,Chivi,ZW180304,4,94.83544145,1012,4423,46.63868204,4.37055336
ZW18,Masvingo,ZW1803,Chivi,ZW180305,5,93.43210166,982,4093,43.80721323,4.16802444
ZW18,Masvingo,ZW1803,Chivi,ZW180306,6,46.30562075,708,2688,58.04910843,3.796610169
ZW18,Masvingo,ZW1803,Chivi,ZW180307,7,85.27754465,630,2808,32.92777731,4.457142857
ZW18,Masvingo,ZW1803,Chivi,ZW180308,8,88.81559653,973,4277,48.15595647,4.395683453
ZW18,Masvingo,ZW1803,Chivi,ZW180309,9,81.920141,916,3954,48.26651849,4.316593886
ZW18,Masvingo,ZW1803,Chivi,ZW180310,10,94.67775454,830,3652,38.57294692,4.4
ZW18,Masvingo,ZW1803,Chivi,ZW180311,11,98.15116567,899,3825,38.97049998,4.254727475
ZW18,Masvingo,ZW1803,Chivi,ZW180312,12,105.5060759,1133,4872,46.17743536,4.300088261
ZW18,Masvingo,ZW1803,Chivi,ZW180313,13,83.55542191,958,4049,48.45885411,4.22651357
ZW18,Masvingo,ZW1803,Chivi,ZW180314,14,219.3653002,1310,6039,27.52942235,4.609923664
ZW18,Masvingo,ZW1803,Chivi,ZW180315,15,131.4907449,1020,4536,34.49672448,4.447058824
ZW18,Masvingo,ZW1803,Chivi,ZW180316,16,164.8106068,1915,8488,51.50153964,4.432375979
ZW18,Masvingo,ZW1803,Chivi,ZW180317,17,126.7434656,1022,4335,34.20294672,4.241682975
ZW18,Masvingo,ZW1803,Chivi,ZW180318,18,99.93760401,992,4303,43.05686576,4.337701613
ZW18,Masvingo,ZW1803,Chivi,ZW180319,19,144.2212121,1359,5746,39.84157334,4.228108904
ZW18,Masvingo,ZW1803,Chivi,ZW180320,20,117.439188,1508,6338,53.96835678,4.202917772
ZW18,Masvingo,ZW1803,Chivi,ZW180321,21,136.0070312,1162,5311,39.04945174,4.570567986
ZW18,Masvingo,ZW1803,Chivi,ZW180322,22,92.9689607,1330,5779,62.16053139,4.345112782
ZW18,Masvingo,ZW1803,Chivi,ZW180323,23,140.8703848,1160,5088,36.11830839,4.386206897
ZW18,Masvingo,ZW1803,Chivi,ZW180324,24,108.292859,510,2231,20.60154308,4.374509804
ZW18,Masvingo,ZW1803,Chivi,ZW180325,25,160.2631286,3394,13274,82.82628772,3.911019446
ZW18,Masvingo,ZW1803,Chivi,ZW180326,26,101.832676,2012,8977,88.15441519,4.461729622
ZW18,Masvingo,ZW1803,Chivi,ZW180327,27,135.3621509,1511,6674,49.3047721,4.416942422
ZW18,Masvingo,ZW1803,Chivi,ZW180328,28,82.28857422,2189,9691,117.7684763,4.427135678
ZW18,Masvingo,ZW1803,Chivi,ZW180329,29,204.4154638,1164,5674,27.75719554,4.874570447
ZW18,Masvingo,ZW1803,Chivi,ZW180330,30,20.68057247,2249,7839,379.0514026,3.485549133
ZW18,Masvingo,ZW1803,Chivi,ZW180331,31,48.33882397,393,1754,36.28553315,4.463104326
ZW18,Masvingo,ZW1803,Chivi,ZW180332,32,134.3527997,1317,5508,40.99654054,4.182232346
ZW18,Masvingo,ZW1804,Gutu,ZW180401,1,993.2620672,2622,11626,11.7048666,4.434019832
ZW18,Masvingo,ZW1804,Gutu,ZW180402,2,76.08061339,841,3509,46.12213077,4.172413793
ZW18,Masvingo,ZW1804,Gutu,ZW180403,3,429.6448484,982,4368,10.16653642,4.448065173
ZW18,Masvingo,ZW1804,Gutu,ZW180404,4,295.3631949,550,2235,7.566954985,4.063636364
ZW18,Masvingo,ZW1804,Gutu,ZW180405,5,96.53261281,1148,4417,45.75655699,3.847560976
ZW18,Masvingo,ZW1804,Gutu,ZW180406,6,101.8616139,1431,5136,50.42134914,3.589098532
ZW18,Masvingo,ZW1804,Gutu,ZW180407,7,398.2957216,1440,6146,15.43074572,4.268055556
ZW18,Masvingo,ZW1804,Gutu,ZW180408,8,149.1178159,2256,8679,58.20230097,3.847074468
ZW18,Masvingo,ZW1804,Gutu,ZW180409,9,131.3729677,1466,5261,40.04629029,3.588676671
ZW18,Masvingo,ZW1804,Gutu,ZW180410,10,173.4945156,1768,6471,37.29800898,3.660067873
ZW18,Masvingo,ZW1804,Gutu,ZW180411,11,141.6976603,1641,6138,43.31758186,3.740402194
ZW18,Masvingo,ZW1804,Gutu,ZW180412,12,176.9376507,1692,6373,36.01833739,3.766548463
ZW18,Masvingo,ZW1804,Gutu,ZW180413,13,187.6315107,1969,7744,41.27238527,3.932960894
ZW18,Masvingo,ZW1804,Gutu,ZW180414,14,80.97645904,688,2901,35.82522667,4.216569767
ZW18,Masvingo,ZW1804,Gutu,ZW180415,15,249.4547471,2771,10852,43.50288029,3.916275713
ZW18,Masvingo,ZW1804,Gutu,ZW180416,16,211.1597956,1746,7085,33.55278868,4.057846506
ZW18,Masvingo,ZW1804,Gutu,ZW180417,17,68.43388819,845,3043,44.46627366,3.601183432
ZW18,Masvingo,ZW1804,Gutu,ZW180418,18,301.3673304,1088,4436,14.71957824,4.077205882
ZW18,Masvingo,ZW1804,Gutu,ZW180419,19,90.1590471,999,3860,42.81322978,3.863863864
ZW18,Masvingo,ZW1804,Gutu,ZW180420,20,116.1434195,368,1494,12.86340635,4.059782609
ZW18,Masvingo,ZW1804,Gutu,ZW180421,21,103.0351917,1127,4104,39.83105124,3.641526176
ZW18,Masvingo,ZW1804,Gutu,ZW180422,22,89.76968814,984,3913,43.58932376,3.976626016
ZW18,Masvingo,ZW1804,Gutu,ZW180423,23,184.2863567,1923,7407,40.19288314,3.851794072
ZW18,Masvingo,ZW1804,Gutu,ZW180424,24,118.8502146,1368,5299,44.58553161,3.873538012
ZW18,Masvingo,ZW1804,Gutu,ZW180425,25,92.40181717,1134,4255,46.04887794,3.752204586
ZW18,Masvingo,ZW1804,Gutu,ZW180426,26,120.6870217,1134,4382,36.30879228,3.864197531
ZW18,Masvingo,ZW1804,Gutu,ZW180427,27,126.877997,1411,5481,43.19897958,3.884479093
ZW18,Masvingo,ZW1804,Gutu,ZW180428,28,144.3208889,1164,4408,30.54304913,3.786941581
ZW18,Masvingo,ZW1804,Gutu,ZW180429,29,245.4457462,899,3908,15.92205227,4.34705228
ZW18,Masvingo,ZW1804,Gutu,ZW180430,30,90.5619404,850,3377,37.28939536,3.972941176
ZW18,Masvingo,ZW1804,Gutu,ZW180431,31,141.5984161,1225,4474,31.59639862,3.652244898
ZW18,Masvingo,ZW1804,Gutu,ZW180432,32,586.4202052,2268,9148,15.59973534,4.0335097
ZW18,Masvingo,ZW1804,Gutu,ZW180433,33,5.582117387,560,1830,327.8325899,3.267857143
ZW18,Masvingo,ZW1804,Gutu,ZW180434,34,11.73747717,2767,9333,795.1453169,3.372967112
ZW18,Masvingo,ZW1804,Gutu,ZW180435,35,64.12993581,910,3572,55.69941642,3.925274725
ZW18,Masvingo,ZW1804,Gutu,ZW180436,36,111.932449,1114,4367,39.01460246,3.92010772
ZW18,Masvingo,ZW1804,Gutu,ZW180437,37,55.83435649,1636,6444,115.4128104,3.938875306
ZW18,Masvingo,ZW1804,Gutu,ZW180438,38,32.57766205,462,1832,56.23485187,3.965367965
ZW18,Masvingo,ZW1804,Gutu,ZW180439,39,36.35599633,585,2137,58.7798497,3.652991453
ZW18,Masvingo,ZW1804,Gutu,ZW180440,40,77.31883931,727,2814,36.39475224,3.870701513
ZW18,Masvingo,ZW1804,Gutu,ZW180441,41,55.94312573,1034,3890,69.5349062,3.762088975
ZW18,Masvingo,ZW1804,Gutu,ZW180442,42,88.90573519,,,,
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180501,1,171.1704925,1619,6011,35.11703397,3.71278567
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180502,2,136.4018694,1767,6288,46.09907495,3.558573854
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180503,3,288.9013292,669,2384,8.25195234,3.563527653
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180504,4,176.1133494,223,939,5.331793433,4.210762332
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180505,5,69.0923463,1595,5365,77.64970054,3.363636364
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180506,6,932.41823,2692,10889,11.67823585,4.044947994
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180507,7,331.2534739,6127,21886,66.07025049,3.572058103
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180508,8,472.0208307,2384,10136,21.47362858,4.251677852
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180509,9,227.1959395,1458,6917,30.44508636,4.744170096
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180510,10,231.5858376,2366,10122,43.70733593,4.278106509
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180511,11,98.39617753,1279,5195,52.7967664,4.061767005
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180512,12,61.06222024,1902,7768,127.214503,4.084121977
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180513,13,135.9176387,2065,8612,63.36190125,4.170460048
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180514,14,138.0236828,1438,6065,43.94173431,4.217663421
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180515,15,91.83779453,1339,5847,63.6665986,4.366691561
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180516,16,132.5499307,1864,7519,56.72579351,4.033798283
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180517,17,91.92244468,1824,7294,79.34949974,3.998903509
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180518,18,98.93027092,1854,7807,78.9141678,4.210895361
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180519,19,48.38859618,788,3197,66.069286,4.057106599
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180520,20,90.35374685,1070,4374,48.40972458,4.087850467
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180521,21,253.7393114,835,3746,14.76318344,4.486227545
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180522,22,333.3039498,1482,6902,20.7078254,4.657219973
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180523,23,71.24131753,998,4187,58.7720742,4.195390782
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180524,24,96.04353372,1198,4900,51.01853098,4.09015025
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180525,25,52.71726376,678,2932,55.61745414,4.324483776
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180526,26,103.7904144,1359,5792,55.80476806,4.261957322
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180527,27,38.75984594,617,2809,72.47190828,4.55267423
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180528,28,87.97557846,1255,5397,61.3465702,4.300398406
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180529,29,128.3523016,1623,6965,54.26470669,4.291435613
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180530,30,418.3987844,4215,19464,46.52021164,4.617793594
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180531,31,235.9264199,515,2342,9.926823797,4.547572816
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180532,32,514.3662249,2135,9469,18.40906254,4.435128806
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180533,33,253.3634339,1841,7030,27.74670319,3.81857686
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180534,34,208.1596675,1309,6054,29.08344385,4.624904507
ZW18,Masvingo,ZW1805,Masvingo Rural,ZW180535,35,29.62662819,1508,5499,185.610052,3.646551724
ZW18,Masvingo,ZW1806,Mwenezi,ZW180601,1,64.84603616,1659,6820,105.1721956,4.110910187
ZW18,Masvingo,ZW1806,Mwenezi,ZW180602,2,137.1486358,1169,5512,40.18997323,4.715141146
ZW18,Masvingo,ZW1806,Mwenezi,ZW180603,3,189.6007202,1682,8117,42.81101882,4.825802616
ZW18,Masvingo,ZW1806,Mwenezi,ZW180604,4,161.5885674,1340,6112,37.82445811,4.56119403
ZW18,Masvingo,ZW1806,Mwenezi,ZW180605,5,215.7942459,2682,11678,54.11636417,4.354213274
ZW18,Masvingo,ZW1806,Mwenezi,ZW180606,6,136.0871882,931,4439,32.6187943,4.767991407
ZW18,Masvingo,ZW1806,Mwenezi,ZW180607,7,157.5211828,1667,7459,47.35236156,4.474505099
ZW18,Masvingo,ZW1806,Mwenezi,ZW180608,8,195.9619583,1592,7392,37.7216071,4.64321608
ZW18,Masvingo,ZW1806,Mwenezi,ZW180609,9,263.793935,1600,7727,29.29180309,4.829375
ZW18,Masvingo,ZW1806,Mwenezi,ZW180610,10,295.3620688,1816,8659,29.31656063,4.768171806
ZW18,Masvingo,ZW1806,Mwenezi,ZW180611,11,133.1646148,1555,7498,56.30624931,4.821864952
ZW18,Masvingo,ZW1806,Mwenezi,ZW180612,12,137.4095015,1287,6099,44.38557694,4.738927739
ZW18,Masvingo,ZW1806,Mwenezi,ZW180613,13,3102.617475,9530,48207,15.5375261,5.058447009
ZW18,Masvingo,ZW1806,Mwenezi,ZW180614,14,485.173591,2096,10626,21.90143939,5.069656489
ZW18,Masvingo,ZW1806,Mwenezi,ZW180615,15,4055.316084,2636,12315,3.036754656,4.67185129
ZW18,Masvingo,ZW1806,Mwenezi,ZW180616,16,2415.488432,3458,17213,7.126094984,4.977732794
ZW18,Masvingo,ZW1806,Mwenezi,ZW180617,17,1056.010769,5002,27028,25.59443596,5.403438625
ZW18,Masvingo,ZW1806,Mwenezi,ZW180618,18,6.85227446,1901,6426,937.7908076,3.380326144
ZW18,Masvingo,ZW1807,Zaka,ZW180701,1,105.0727333,822,3591,34.17632613,4.368613139
ZW18,Masvingo,ZW1807,Zaka,ZW180702,2,90.78273444,1223,4923,54.22837317,4.025347506
ZW18,Masvingo,ZW1807,Zaka,ZW180703,3,61.75300546,1621,6702,108.5291307,4.134484886
ZW18,Masvingo,ZW1807,Zaka,ZW180704,4,117.7996125,2280,9641,81.84237451,4.228508772
ZW18,Masvingo,ZW1807,Zaka,ZW180705,5,117.3184886,1655,7176,61.1668296,4.335951662
ZW18,Masvingo,ZW1807,Zaka,ZW180706,6,101.8748954,1148,4958,48.66753463,4.318815331
ZW18,Masvingo,ZW1807,Zaka,ZW180707,7,47.59427388,701,3178,66.77273842,4.533523538
ZW18,Masvingo,ZW1807,Zaka,ZW180708,8,72.82958153,1743,7323,100.549802,4.201376936
ZW18,Masvingo,ZW1807,Zaka,ZW180709,9,78.0041864,1392,5933,76.06002028,4.262212644
ZW18,Masvingo,ZW1807,Zaka,ZW180710,10,78.57602934,1244,5418,68.95232612,4.355305466
ZW18,Masvingo,ZW1807,Zaka,ZW180711,11,116.3446213,1380,6074,52.20696867,4.401449275
ZW18,Masvingo,ZW1807,Zaka,ZW180712,12,118.3347954,1381,5838,49.33460173,4.22737147
ZW18,Masvingo,ZW1807,Zaka,ZW180713,13,67.99379654,1110,4621,67.96208236,4.163063063
ZW18,Masvingo,ZW1807,Zaka,ZW180714,14,71.5300398,1223,5225,73.04623365,4.272281276
ZW18,Masvingo,ZW1807,Zaka,ZW180715,15,153.8501716,1984,8877,57.69899316,4.474294355
ZW18,Masvingo,ZW1807,Zaka,ZW180716,16,78.82459616,1172,5011,63.57152772,4.27559727
ZW18,Masvingo,ZW1807,Zaka,ZW180717,17,63.25973872,744,3123,49.3678928,4.197580645
ZW18,Masvingo,ZW1807,Zaka,ZW180718,18,82.31768073,1479,6418,77.96623937,4.339418526
ZW18,Masvingo,ZW1807,Zaka,ZW180719,19,83.65656819,3865,13945,166.6934265,3.608020699
ZW18,Masvingo,ZW1807,Zaka,ZW180720,20,114.0517042,1257,5642,49.4687917,4.488464598
ZW18,Masvingo,ZW1807,Zaka,ZW180721,21,107.7752149,1276,5853,54.30747698,4.586990596
ZW18,Masvingo,ZW1807,Zaka,ZW180722,22,69.84875375,928,3965,56.76550815,4.27262931
ZW18,Masvingo,ZW1807,Zaka,ZW180723,23,100.9166389,975,4522,44.80926086,4.637948718
ZW18,Masvingo,ZW1807,Zaka,ZW180724,24,140.429354,1422,6285,44.75560004,4.419831224
ZW18,Masvingo,ZW1807,Zaka,ZW180725,25,165.8232761,1812,8136,49.06428213,4.490066225
ZW18,Masvingo,ZW1807,Zaka,ZW180726,26,78.87670887,1087,4875,61.80531705,4.484820607
ZW18,Masvingo,ZW1807,Zaka,ZW180727,27,138.8586333,1494,6781,48.83383799,4.538821954
ZW18,Masvingo,ZW1807,Zaka,ZW180728,28,74.61517726,1478,6219,83.3476543,4.207713126
ZW18,Masvingo,ZW1807,Zaka,ZW180729,29,66.04564293,866,3906,59.14091871,4.51039261
ZW18,Masvingo,ZW1807,Zaka,ZW180730,30,73.60630511,1256,5488,74.55883014,4.369426752
ZW18,Masvingo,ZW1807,Zaka,ZW180731,31,100.8220463,1171,5435,53.90686063,4.641332195
ZW18,Masvingo,ZW1807,Zaka,ZW180732,32,56.97520554,959,4444,77.99884103,4.633993743
ZW18,Masvingo,ZW1807,Zaka,ZW180733,33,73.58406579,1094,4947,67.22922886,4.521937843
ZW18,Masvingo,ZW1807,Zaka,ZW180734,34,55.99728336,964,4416,78.86096851,4.580912863
ZW18,Masvingo,ZW1821,Masvingo Urban,ZW182101,1,0.792250526,1275,4398,5551.274322,3.449411765
ZW18,Masvingo,ZW1821,Masvingo Urban,ZW182102,2,1.16845076,1642,5874,5027.169481,3.577344702
ZW18,Masvingo,ZW1821,Masvingo Urban,ZW182103,3,2.861522855,3999,13978,4884.811587,3.495373843
ZW18,Masvingo,ZW1821,Masvingo Urban,ZW182104,4,1.553146144,3528,13015,8379.765195,3.689058957
ZW18,Masvingo,ZW1821,Masvingo Urban,ZW182105,5,2.14001613,2632,8987,4199.501058,3.414513678
ZW18,Masvingo,ZW1821,Masvingo Urban,ZW182106,6,4.829558867,3187,11755,2433.969711,3.688421713
ZW18,Masvingo,ZW1821,Masvingo Urban,ZW182107,7,2.795954862,5879,19706,7048.039391,3.3519306
ZW18,Masvingo,ZW1821,Masvingo Urban,ZW182108,8,12.49655635,608,2249,179.9695801,3.699013158
ZW18,Masvingo,ZW1821,Masvingo Urban,ZW182109,9,10.89581553,1219,4801,440.6278709,3.938474159
ZW18,Masvingo,ZW1821,Masvingo Urban,ZW182110,10,32.34304586,1303,5523,170.7631379,4.238679969
ZW18,Masvingo,ZW1822,Chiredzi Urban,ZW182201,1,2.217963476,207,926,417.5001121,4.473429952
ZW18,Masvingo,ZW1822,Chiredzi Urban,ZW182202,2,8.812152924,1150,4314,489.5511956,3.751304348
ZW18,Masvingo,ZW1822,Chiredzi Urban,ZW182203,3,0.629968423,1345,4657,7392.434018,3.462453532
ZW18,Masvingo,ZW1822,Chiredzi Urban,ZW182204,4,0.521900086,2046,6299,12069.35995,3.078690127
ZW18,Masvingo,ZW1822,Chiredzi Urban,ZW182205,5,1.691797363,1576,5234,3093.751128,3.32106599
ZW18,Masvingo,ZW1822,Chiredzi Urban,ZW182206,6,0.386433206,940,3341,8645.73735,3.554255319
ZW18,Masvingo,ZW1822,Chiredzi Urban,ZW182207,7,0.993336943,1034,3774,3799.315053,3.649903288
ZW18,Masvingo,ZW1822,Chiredzi Urban,ZW182208,8,6.931809417,3248,11912,1718.454632,3.667487685
ZW19,Harare,ZW1901,Harare Rural,ZW190101,1,195.3101695,92661,357863,1832.280423,3.862067105
ZW19,Harare,ZW1921,Harare,ZW192102,2,22.78038006,8786,30229,1326.975227,3.440587298
ZW19,Harare,ZW1921,Harare,ZW192103,3,1.046850387,6197,20511,19593.05767,3.309827336
ZW19,Harare,ZW1921,Harare,ZW192104,4,1.159404358,3548,11699,10090.52615,3.29735062
ZW19,Harare,ZW1921,Harare,ZW192105,5,20.27136502,5288,16641,820.9116643,3.14693646
ZW19,Harare,ZW1921,Harare,ZW192106,6,8.199900791,5829,15101,1841.607647,2.590667353
ZW19,Harare,ZW1921,Harare,ZW192107,7,17.75222722,7432,25905,1459.253516,3.485602799
ZW19,Harare,ZW1921,Harare,ZW192108,8,27.52547822,5256,14297,519.409686,2.720129376
ZW19,Harare,ZW1921,Harare,ZW192109,9,88.43474707,13256,49505,559.7912771,3.734535305
ZW19,Harare,ZW1921,Harare,ZW192110,10,5.518059988,5311,17941,3251.323842,3.378083223
ZW19,Harare,ZW1921,Harare,ZW192111,11,7.781977485,5262,18898,2428.431595,3.59141011
ZW19,Harare,ZW1921,Harare,ZW192112,12,1.727942966,5558,20294,11744.6006,3.651313422
ZW19,Harare,ZW1921,Harare,ZW192113,13,12.10823314,5936,23467,1938.102755,3.95333558
ZW19,Harare,ZW1921,Harare,ZW192114,14,5.97714034,9857,36061,6033.152636,3.658415339
ZW19,Harare,ZW1921,Harare,ZW192115,15,19.48581455,17603,65608,3366.962147,3.727091973
ZW19,Harare,ZW1921,Harare,ZW192116,16,27.88413132,14483,56597,2029.720752,3.907822965
ZW19,Harare,ZW1921,Harare,ZW192117,17,33.52152545,6504,18486,551.4665503,2.842250923
ZW19,Harare,ZW1921,Harare,ZW192118,18,78.08308071,10089,28929,370.4899927,2.867380315
ZW19,Harare,ZW1921,Harare,ZW192119,19,1.224381533,4735,17405,14215.34018,3.675818374
ZW19,Harare,ZW1921,Harare,ZW192120,20,6.862966363,6638,24291,3539.431598,3.659385357
ZW19,Harare,ZW1921,Harare,ZW192121,21,21.11786928,5906,22799,1079.607024,3.860311548
ZW19,Harare,ZW1921,Harare,ZW192122,22,26.74688212,11680,44606,1667.708401,3.819006849
ZW19,Harare,ZW1921,Harare,ZW192123,23,30.52370236,16355,65349,2140.926393,3.99565882
ZW19,Harare,ZW1921,Harare,ZW192124,24,4.654497737,7512,26473,5687.616902,3.524094782
ZW19,Harare,ZW1921,Harare,ZW192125,25,3.070576369,7373,26005,8469.094032,3.527058185
ZW19,Harare,ZW1921,Harare,ZW192126,26,7.172602691,8875,31100,4335.943498,3.504225352
ZW19,Harare,ZW1921,Harare,ZW192127,27,3.971491603,9176,33506,8436.628689,3.651482127
ZW19,Harare,ZW1921,Harare,ZW192128,28,2.766441465,7231,27934,10097.44842,3.863089476
ZW19,Harare,ZW1921,Harare,ZW192129,29,1.067446731,2939,11101,10399.58218,3.77713508
ZW19,Harare,ZW1921,Harare,ZW192130,30,4.128437092,13241,48995,11867.68719,3.700249226
ZW19,Harare,ZW1921,Harare,ZW192131,31,1.722047857,5283,19656,11414.31693,3.720613288
ZW19,Harare,ZW1921,Harare,ZW192132,32,3.228318259,9507,34802,10780.22587,3.660671084
ZW19,Harare,ZW1921,Harare,ZW192133,33,5.91371783,15523,56754,9597.008453,3.656123172
ZW19,Harare,ZW1921,Harare,ZW192134,34,8.90219134,5421,21471,2411.878062,3.960708356
ZW19,Harare,ZW1921,Harare,ZW192135,35,3.719978305,4990,19568,5260.245732,3.921442886
ZW19,Harare,ZW1921,Harare,ZW192136,36,2.821303468,3253,12966,4595.748081,3.985859207
ZW19,Harare,ZW1921,Harare,ZW192137,37,10.43484831,18815,69039,6616.19584,3.669359554
ZW19,Harare,ZW1921,Harare,ZW192138,38,3.643808923,8642,31201,8562.743179,3.610391113
ZW19,Harare,ZW1921,Harare,ZW192139,39,2.145889885,5477,19795,9224.611262,3.614204857
ZW19,Harare,ZW1921,Harare,ZW192140,40,18.9602309,18291,71617,3777.221932,3.915422886
ZW19,Harare,ZW1921,Harare,ZW192141,41,59.30979323,14866,55482,935.4610255,3.732140455
ZW19,Harare,ZW1921,Harare,ZW192142,42,23.17488788,18486,69234,2987.45782,3.745212593
ZW19,Harare,ZW1921,Harare,ZW192143,43,12.68912412,22797,89287,7036.498274,3.916611835
ZW19,Harare,ZW1921,Harare,ZW192144,44,4.122551854,6990,27463,6661.650593,3.928898426
ZW19,Harare,ZW1921,Harare,ZW192145,45,4.24179376,8223,30478,7185.167814,3.706433175
ZW19,Harare,ZW1921,Harare,ZW192146,46,2.686006241,3570,13208,4917.337792,3.699719888
ZW19,Harare,ZW1922,Chitungwiza,ZW192201,1,1.050807259,2341,8945,8512.503054,3.82101666
ZW19,Harare,ZW1922,Chitungwiza,ZW192202,2,1.049252285,2765,10483,9990.924155,3.791320072
ZW19,Harare,ZW1922,Chitungwiza,ZW192203,3,1.031520875,2850,10625,10300.32475,3.728070175
ZW19,Harare,ZW1922,Chitungwiza,ZW192204,4,2.373410782,7690,29844,12574.30877,3.880884265
ZW19,Harare,ZW1922,Chitungwiza,ZW192205,5,0.532560126,2270,8542,16039.5035,3.762995595
ZW19,Harare,ZW1922,Chitungwiza,ZW192206,6,8.637087104,8879,35296,4086.562932,3.975222435
ZW19,Harare,ZW1922,Chitungwiza,ZW192207,7,0.266599046,1678,6822,25588.98877,4.065554231
ZW19,Harare,ZW1922,Chitungwiza,ZW192208,8,0.564709155,2169,8308,14711.99807,3.830336561
ZW19,Harare,ZW1922,Chitungwiza,ZW192209,9,0.826915923,2100,8117,9815.991896,3.865238095
ZW19,Harare,ZW1922,Chitungwiza,ZW192210,10,1.536366029,1618,6383,4154.608915,3.94499382
ZW19,Harare,ZW1922,Chitungwiza,ZW192211,11,0.78257668,2246,8530,10899.89034,3.797862867
ZW19,Harare,ZW1922,Chitungwiza,ZW192212,12,4.760561397,3357,12776,2683.717094,3.805778969
ZW19,Harare,ZW1922,Chitungwiza,ZW192213,13,1.563150513,2692,10255,6560.468691,3.809435364
ZW19,Harare,ZW1922,Chitungwiza,ZW192214,14,1.742479232,3641,13714,7870.395095,3.766547652
ZW19,Harare,ZW1922,Chitungwiza,ZW192215,15,2.20552718,2964,10962,4970.240267,3.698380567
ZW19,Harare,ZW1922,Chitungwiza,ZW192216,16,1.754452141,3786,14817,8445.371436,3.91362916
ZW19,Harare,ZW1922,Chitungwiza,ZW192217,17,1.355242804,3886,14997,11065.91376,3.859238291
ZW19,Harare,ZW1922,Chitungwiza,ZW192218,18,4.694514181,6503,25344,5398.641696,3.897278179
